Reactor name,Reactor type,Estimated burnup,e. U235,SFCompo sample ref,Measurement type,Sample identifier,Item,Z,A,I,Value,Unit,Concentration,Concentration Unit,Sigma,Uncertainty
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Atom Ratio,41,U235/U,92,235,0,0.00923,mol/mol,,,1,0.11 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Atom Ratio,41,U236/U,92,236,0,0.00151,mol/mol,,,1,0.66 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Atom Ratio,41,U238/U,92,238,0,0.9891,mol/mol,,,1,0.01 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Nd142,60,142,0,0.000001974,g/gUi,0.001974,mg/gUi,1,4.72 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Nd143,60,143,0,0.0002211,g/gUi,0.2211,mg/gUi,1,1.02 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Nd144,60,144,0,0.0002327,g/gUi,0.2327,mg/gUi,1,1.08 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Nd145,60,145,0,0.0001643,g/gUi,0.1643,mg/gUi,1,1.12 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Nd146,60,146,0,0.0001416,g/gUi,0.1416,mg/gUi,1,1.15 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Nd148,60,148,0,0.00007874,g/gUi,0.07874,mg/gUi,1,1.05 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Nd150,60,150,0,0.00003528,g/gUi,0.03528,mg/gUi,1,1.06 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Pu238,94,238,0,0.000005801,g/gUi,0.005801,mg/gUi,1,1.45 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Pu239,94,239,0,0.002192,g/gUi,2.192,mg/gUi,1,1.01 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Pu240,94,240,0,0.0006619,g/gUi,0.6619,mg/gUi,1,1.01 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Pu241,94,241,0,0.0001547,g/gUi,0.1547,mg/gUi,1,1.02 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,Pu242,94,242,0,0.00002433,g/gUi,0.02433,mg/gUi,1,1.04 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,U234,92,234,0,0.0001557,g/gUi,0.1557,mg/gUi,1,6.25 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,U235,92,235,0,0.009022,g/gUi,9.022,mg/gUi,1,0.11 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,U236,92,236,0,0.001482,g/gUi,1.482,mg/gUi,1,0.66 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Isotopic Concentration,41,U238,92,238,0,0.9791,g/gUi,979.1,mg/gUi,1,0.02 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Mass Ratio,41,Nd148/U,60,148,0,0.00007955,g/g,,,1,1.01 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Mass Ratio,41,Pu/U,94,0,0,0.00307,g/g,,,1,1.01 %
Hinkley Point B-2,AGR,7.035 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|41,Other,41,Conversion Factor [gUf/gUi],,,,0.99,g/gUi,990,mg/gUi,,
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Nd142/Nd,60,142,0,0.0017,mol/mol,,,1,5.88 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Nd143/Nd,60,143,0,0.2555,mol/mol,,,1,0.08 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Nd144/Nd,60,144,0,0.2633,mol/mol,,,1,0.08 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Nd145/Nd,60,145,0,0.1901,mol/mol,,,1,0.11 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Nd146/Nd,60,146,0,0.1589,mol/mol,,,1,0.13 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Nd148/Nd,60,148,0,0.0903,mol/mol,,,1,0.22 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Nd148/U,60,148,0,0.0001313,mol/mol,,,1,0.23 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Nd150/Nd,60,150,0,0.0402,mol/mol,,,1,0.25 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Pu/U,94,0,0,0.003033,mol/mol,,,1,0.07 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Pu238/Pu,94,238,0,0.0019,mol/mol,,,1,5.26 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Pu239/Pu,94,239,0,0.7216,mol/mol,,,1,0.01 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Pu240/Pu,94,240,0,0.2182,mol/mol,,,1,0.05 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Pu241/Pu,94,241,0,0.0504,mol/mol,,,1,0.2 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,Pu242/Pu,94,242,0,0.0079,mol/mol,,,1,1.27 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,U234/U,92,234,0,0.00015,mol/mol,,,1,6.67 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,U235/U,92,235,0,0.00922,mol/mol,,,1,0.22 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,U236/U,92,236,0,0.0015,mol/mol,,,1,0.67 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Atom Ratio,42,U238/U,92,238,0,0.98913,mol/mol,,,1,0 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Nd142,60,142,0,0.000001459,g/gUi,0.001459,mg/gUi,1,6.27 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Nd143,60,143,0,0.0002208,g/gUi,0.2208,mg/gUi,1,0.26 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Nd144,60,144,0,0.0002291,g/gUi,0.2291,mg/gUi,1,0.26 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Nd145,60,145,0,0.0001666,g/gUi,0.1666,mg/gUi,1,0.27 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Nd146,60,146,0,0.0001402,g/gUi,0.1402,mg/gUi,1,0.28 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Nd148,60,148,0,0.00008076,g/gUi,0.08076,mg/gUi,1,0.34 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Nd150,60,150,0,0.00003644,g/gUi,0.03644,mg/gUi,1,0.36 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Pu238,94,238,0,0.000005703,g/gUi,0.005703,mg/gUi,1,5.27 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Pu239,94,239,0,0.002175,g/gUi,2.175,mg/gUi,1,0.1 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Pu240,94,240,0,0.0006604,g/gUi,0.6604,mg/gUi,1,0.11 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Pu241,94,241,0,0.0001532,g/gUi,0.1532,mg/gUi,1,0.22 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,Pu242,94,242,0,0.00002411,g/gUi,0.02411,mg/gUi,1,1.27 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,U234,92,234,0,0.000146,g/gUi,0.146,mg/gUi,1,6.67 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,U235,92,235,0,0.00901,g/gUi,9.01,mg/gUi,1,0.22 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,U236,92,236,0,0.001472,g/gUi,1.472,mg/gUi,1,0.67 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Isotopic Concentration,42,U238,92,238,0,0.979,g/gUi,979,mg/gUi,1,0.01 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Mass Ratio,42,Nd148/U,60,148,0,0.00008161,g/g,,,1,0.25 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Mass Ratio,42,Pu/U,94,0,0,0.00305,g/g,,,1,0.1 %
Hinkley Point B-2,AGR,7.214 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|42,Other,42,Conversion Factor [gUf/gUi],,,,0.99,g/gUi,990,mg/gUi,,
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Nd142/Nd,60,142,0,0.0024,mol/mol,,,1,4.17 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Nd143/Nd,60,143,0,0.2567,mol/mol,,,1,0.04 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Nd144/Nd,60,144,0,0.2654,mol/mol,,,1,0.34 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Nd145/Nd,60,145,0,0.1894,mol/mol,,,1,0.42 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Nd146/Nd,60,146,0,0.1575,mol/mol,,,1,0.51 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Nd148/Nd,60,148,0,0.0892,mol/mol,,,1,0.22 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Nd150/Nd,60,150,0,0.0394,mol/mol,,,1,0.25 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Pu238/Pu,94,238,0,0.00199,mol/mol,,,1,1.01 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Pu239/Pu,94,239,0,0.7057,mol/mol,,,1,0.01 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Pu240/Pu,94,240,0,0.22912,mol/mol,,,1,0.09 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Pu241/Pu,94,241,0,0.05406,mol/mol,,,1,0.13 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,Pu242/Pu,94,242,0,0.00913,mol/mol,,,1,0.22 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,U234/U,92,234,0,0.00016,mol/mol,,,1,6.25 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,U235/U,92,235,0,0.00888,mol/mol,,,1,0.11 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,U236/U,92,236,0,0.00155,mol/mol,,,1,0.65 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Atom Ratio,64,U238/U,92,238,0,0.98941,mol/mol,,,1,0.01 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Nd142,60,142,0,0.000002123,g/gUi,0.002123,mg/gUi,1,4.52 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Nd143,60,143,0,0.0002286,g/gUi,0.2286,mg/gUi,1,1.01 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Nd144,60,144,0,0.000238,g/gUi,0.238,mg/gUi,1,1.07 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Nd145,60,145,0,0.0001711,g/gUi,0.1711,mg/gUi,1,1.11 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Nd146,60,146,0,0.0001432,g/gUi,0.1432,mg/gUi,1,1.15 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Nd148,60,148,0,0.00008223,g/gUi,0.08223,mg/gUi,1,1.04 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Nd150,60,150,0,0.00003681,g/gUi,0.03681,mg/gUi,1,1.05 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Pu238,94,238,0,0.000006096,g/gUi,0.006096,mg/gUi,1,1.42 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Pu239,94,239,0,0.002171,g/gUi,2.171,mg/gUi,1,1 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Pu240,94,240,0,0.0007078,g/gUi,0.7078,mg/gUi,1,1 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Pu241,94,241,0,0.0001677,g/gUi,0.1677,mg/gUi,1,1 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,Pu242,94,242,0,0.00002844,g/gUi,0.02844,mg/gUi,1,1.02 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,U234,92,234,0,0.0001557,g/gUi,0.1557,mg/gUi,1,6.25 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,U235,92,235,0,0.008676,g/gUi,8.676,mg/gUi,1,0.11 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,U236,92,236,0,0.001521,g/gUi,1.521,mg/gUi,1,0.65 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Isotopic Concentration,64,U238,92,238,0,0.9791,g/gUi,979.1,mg/gUi,1,0.02 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Mass Ratio,64,Nd148/U,60,148,0,0.00008311,g/g,,,1,1 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Mass Ratio,64,Pu/U,94,0,0,0.003114,g/g,,,1,1 %
Hinkley Point B-2,AGR,7.317 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|7-11-15|64,Other,64,Conversion Factor [gUf/gUi],,,,0.989,g/gUi,989,mg/gUi,,
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Nd142/Nd,60,142,0,0.0022,mol/mol,,,1,4.55 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Nd143/Nd,60,143,0,0.2672,mol/mol,,,1,0.04 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Nd144/Nd,60,144,0,0.2595,mol/mol,,,1,0.35 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Nd145/Nd,60,145,0,0.1899,mol/mol,,,1,0.42 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Nd146/Nd,60,146,0,0.1572,mol/mol,,,1,0.51 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Nd148/Nd,60,148,0,0.0857,mol/mol,,,1,0.23 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Nd150/Nd,60,150,0,0.0383,mol/mol,,,1,0.26 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Pu238/Pu,94,238,0,0.00224,mol/mol,,,1,0.89 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Pu239/Pu,94,239,0,0.68854,mol/mol,,,1,0.01 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Pu240/Pu,94,240,0,0.23945,mol/mol,,,1,0.08 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Pu241/Pu,94,241,0,0.05882,mol/mol,,,1,0.12 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,Pu242/Pu,94,242,0,0.01095,mol/mol,,,1,0.18 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,U234/U,92,234,0,0.00016,mol/mol,,,1,6.25 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,U235/U,92,235,0,0.00845,mol/mol,,,1,0.12 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,U236/U,92,236,0,0.00163,mol/mol,,,1,0.61 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Atom Ratio,64,U238/U,92,238,0,0.98976,mol/mol,,,1,0.01 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Nd142,60,142,0,0.000002166,g/gUi,0.002166,mg/gUi,1,4.86 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Nd143,60,143,0,0.0002649,g/gUi,0.2649,mg/gUi,1,1.01 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Nd144,60,144,0,0.000259,g/gUi,0.259,mg/gUi,1,1.08 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Nd145,60,145,0,0.0001909,g/gUi,0.1909,mg/gUi,1,1.11 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Nd146,60,146,0,0.0001591,g/gUi,0.1591,mg/gUi,1,1.15 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Nd148,60,148,0,0.00008792,g/gUi,0.08792,mg/gUi,1,1.04 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Nd150,60,150,0,0.00003983,g/gUi,0.03983,mg/gUi,1,1.05 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Pu238,94,238,0,0.000007279,g/gUi,0.007279,mg/gUi,1,1.27 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Pu239,94,239,0,0.002247,g/gUi,2.247,mg/gUi,1,0.91 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Pu240,94,240,0,0.0007847,g/gUi,0.7847,mg/gUi,1,0.91 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Pu241,94,241,0,0.0001936,g/gUi,0.1936,mg/gUi,1,0.92 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,Pu242,94,242,0,0.00003618,g/gUi,0.03618,mg/gUi,1,0.93 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,U234,92,234,0,0.0001556,g/gUi,0.1556,mg/gUi,1,6.25 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,U235,92,235,0,0.00825,g/gUi,8.25,mg/gUi,1,0.12 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,U236,92,236,0,0.001598,g/gUi,1.598,mg/gUi,1,0.61 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Isotopic Concentration,64,U238,92,238,0,0.9787,g/gUi,978.7,mg/gUi,1,0.02 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Mass Ratio,64,Nd148/U,60,148,0,0.00008893,g/g,,,1,1 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Mass Ratio,64,Pu/U,94,0,0,0.003306,g/g,,,1,0.91 %
Hinkley Point B-2,AGR,7.851 GW*d/tUi,1.542 wt%,HIN-2|Q11-3|19-25-31|64,Other,64,Conversion Factor [gUf/gUi],,,,0.989,g/gUi,989,mg/gUi,,
Hinkley Point B-2,AGR,14.537 GW*d/tUi,2.5 wt%,HIN-2|V35-6|29|32-35,Atom Ratio,32-35,Nd148/U,60,148,0,0.000266,mol/mol,,,1,1.13 %
Hinkley Point B-2,AGR,14.537 GW*d/tUi,2.5 wt%,HIN-2|V35-6|29|32-35,Atom Ratio,32-35,Pu/U,94,0,0,0.00398,mol/mol,,,1,1.01 %
Hinkley Point B-2,AGR,14.537 GW*d/tUi,2.5 wt%,HIN-2|V35-6|29|32-35,Atom Ratio,32-35,Pu238/Pu,94,238,0,0.0052,mol/mol,,,1,3.85 %
